,DATE,HDI,TC,TD,STI,Population,GDPCAP
17413,9/12/2020,0.78,7.637716433,2.944438979,4.24046307,15.199095000000002,9.184517719
17414,9/13/2020,0.78,7.637716433,2.944438979,4.24046307,15.199095000000002,9.184517719
17415,9/14/2020,0.78,7.779885115,2.944438979,4.24046307,15.199095000000002,9.184517719
17416,9/15/2020,0.78,7.779885115,2.944438979,4.097506226,15.199095000000002,9.184517719
17417,9/16/2020,0.78,7.922261057999999,2.944438979,4.097506226,15.199095000000002,9.184517719
17418,9/17/2020,0.78,7.985143931,2.944438979,4.097506226,15.199095000000002,9.184517719
17419,9/18/2020,0.78,8.045267717,2.944438979,4.097506226,15.199095000000002,9.184517719
17420,9/19/2020,0.78,8.103494278,2.944438979,4.097506226,15.199095000000002,9.184517719
17421,9/20/2020,0.78,8.161089513,2.944438979,4.097506226,15.199095000000002,9.184517719
17422,9/21/2020,0.78,8.214735832999999,2.995732274,4.097506226,15.199095000000002,9.184517719
17423,9/22/2020,0.78,8.272059622,3.091042453,4.097506226,15.199095000000002,9.184517719
17424,9/23/2020,0.78,8.328451067,3.17805383,4.097506226,15.199095000000002,9.184517719
17425,9/24/2020,0.78,8.389132521,3.218875825,4.097506226,15.199095000000002,9.184517719
17426,9/25/2020,0.78,8.389132521,3.218875825,4.097506226,15.199095000000002,9.184517719
17427,9/26/2020,0.78,8.447628728,3.295836866,4.097506226,15.199095000000002,9.184517719
17428,9/27/2020,0.78,8.56674497,3.33220451,4.097506226,15.199095000000002,9.184517719
17429,9/28/2020,0.78,8.621913502,3.33220451,4.097506226,15.199095000000002,9.184517719
17430,9/29/2020,0.78,8.67692825,3.496507561,4.097506226,15.199095000000002,9.184517719
17431,9/30/2020,0.78,8.67692825,3.496507561,4.097506226,15.199095000000002,9.184517719
17432,10/1/2020,0.78,8.800867242,3.663561646,4.033886593,15.199095000000002,9.184517719
17433,10/2/2020,0.78,8.866863661,3.761200116,4.033886593,15.199095000000002,9.184517719
17434,10/3/2020,0.78,8.93115543,3.871201011,4.033886593,15.199095000000002,9.184517719
17435,10/4/2020,0.78,9.001839097000001,3.912023005,4.033886593,15.199095000000002,9.184517719
17436,10/5/2020,0.78,9.001839097000001,3.912023005,4.033886593,15.199095000000002,9.184517719
17437,10/6/2020,0.78,9.070618429,3.988984047,4.033886593,15.199095000000002,9.184517719
17438,10/7/2020,0.78,9.131838144,4.060443011,4.033886593,15.199095000000002,9.184517719
17439,10/8/2020,0.78,9.185330209,4.143134726,4.033886593,15.199095000000002,9.184517719
17440,10/9/2020,0.78,9.232590981,4.189654742,4.112675519,15.199095000000002,9.184517719
17441,10/10/2020,0.78,9.282847063,4.276666119,4.112675519,15.199095000000002,9.184517719
17442,10/11/2020,0.78,9.329988334,4.356708827,4.112675519,15.199095000000002,9.184517719
17443,10/12/2020,0.78,9.375346207,4.442651256,4.112675519,15.199095000000002,9.184517719
17444,10/13/2020,0.78,9.415075524,4.532599493,4.112675519,15.199095000000002,9.184517719
17445,10/14/2020,0.78,9.460398456,4.624972813,4.112675519,15.199095000000002,9.184517719
17446,10/15/2020,0.78,9.511999311,4.691347882,4.112675519,15.199095000000002,9.184517719
17447,10/16/2020,0.78,9.577757412,4.727387819,4.112675519,15.199095000000002,9.184517719
17448,10/17/2020,0.78,9.637371258,4.820281566,4.112675519,15.199095000000002,9.184517719
17449,10/18/2020,0.78,9.697999718,4.852030264,0.0,15.199095000000002,9.184517719
17450,10/19/2020,0.78,9.76864101,4.912654886,0.0,15.199095000000002,9.184517719
17451,12/31/2019,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17452,1/1/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17453,1/2/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17454,1/3/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17455,1/4/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17456,1/5/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17457,1/6/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17458,1/7/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17459,1/8/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17460,1/9/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17461,1/10/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17462,1/11/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17463,1/12/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17464,1/13/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17465,1/14/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17466,1/15/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17467,1/16/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17468,1/17/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17469,1/18/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17470,1/19/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17471,1/20/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17472,1/21/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17473,1/22/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17474,1/23/2020,0.936,0.0,0.0,0.0,18.24375196,10.71949917
17475,1/24/2020,0.936,0.0,0.0,1.715598108,18.24375196,10.71949917
17476,1/25/2020,0.936,0.0,0.0,1.715598108,18.24375196,10.71949917
17477,1/26/2020,0.936,0.0,0.0,1.715598108,18.24375196,10.71949917
17478,1/27/2020,0.936,0.0,0.0,1.715598108,18.24375196,10.71949917
17479,1/28/2020,0.936,0.0,0.0,1.715598108,18.24375196,10.71949917
17480,1/29/2020,0.936,1.386294361,0.0,1.715598108,18.24375196,10.71949917
17481,1/30/2020,0.936,1.386294361,0.0,1.715598108,18.24375196,10.71949917
17482,1/31/2020,0.936,1.609437912,0.0,1.715598108,18.24375196,10.71949917
17483,2/1/2020,0.936,1.945910149,0.0,1.715598108,18.24375196,10.71949917
17484,2/2/2020,0.936,2.079441542,0.0,1.715598108,18.24375196,10.71949917
17485,2/3/2020,0.936,2.197224577,0.0,1.715598108,18.24375196,10.71949917
17486,2/4/2020,0.936,2.397895273,0.0,1.715598108,18.24375196,10.71949917
17487,2/5/2020,0.936,2.397895273,0.0,1.715598108,18.24375196,10.71949917
17488,2/6/2020,0.936,2.397895273,0.0,1.715598108,18.24375196,10.71949917
17489,2/7/2020,0.936,2.48490665,0.0,1.715598108,18.24375196,10.71949917
17490,2/8/2020,0.936,2.564949357,0.0,1.715598108,18.24375196,10.71949917
17491,2/9/2020,0.936,2.564949357,0.0,1.715598108,18.24375196,10.71949917
17492,2/10/2020,0.936,2.564949357,0.0,1.715598108,18.24375196,10.71949917
17493,2/11/2020,0.936,2.564949357,0.0,1.715598108,18.24375196,10.71949917
17494,2/12/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17495,2/13/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17496,2/14/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17497,2/15/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17498,2/16/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17499,2/17/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17500,2/18/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17501,2/19/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17502,2/20/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17503,2/21/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17504,2/22/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17505,2/23/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17506,2/24/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17507,2/25/2020,0.936,2.7080502010000003,0.0,2.4078456040000003,18.24375196,10.71949917
17508,2/26/2020,0.936,2.833213344,0.0,2.813610697,18.24375196,10.71949917
17509,2/27/2020,0.936,3.044522438,0.0,2.813610697,18.24375196,10.71949917
17510,2/28/2020,0.936,3.850147602,0.0,2.967332799,18.24375196,10.71949917
17511,2/29/2020,0.936,4.043051268,0.0,3.218875825,18.24375196,10.71949917
17512,3/1/2020,0.936,4.709530201000001,0.0,3.218875825,18.24375196,10.71949917
17513,3/2/2020,0.936,4.859812404,0.0,3.218875825,18.24375196,10.71949917
17514,3/3/2020,0.936,5.056245805,0.0,3.218875825,18.24375196,10.71949917
17515,3/4/2020,0.936,5.278114659,0.0,3.218875825,18.24375196,10.71949917
17516,3/5/2020,0.936,5.568344504,0.0,3.218875825,18.24375196,10.71949917
17517,3/6/2020,0.936,5.9914645470000005,0.0,3.218875825,18.24375196,10.71949917
17518,3/7/2020,0.936,6.527957917999999,0.0,3.218875825,18.24375196,10.71949917
17519,3/8/2020,0.936,6.741700695,0.0,3.218875825,18.24375196,10.71949917
17520,3/9/2020,0.936,6.80461452,0.0,3.356897123,18.24375196,10.71949917
17521,3/10/2020,0.936,7.037905962999999,0.693147181,3.492560388,18.24375196,10.71949917
17522,3/11/2020,0.936,7.167037877,0.693147181,3.492560388,18.24375196,10.71949917
17523,3/12/2020,0.936,7.356918242000001,1.098612289,3.492560388,18.24375196,10.71949917
17524,3/13/2020,0.936,7.770223204,1.609437912,3.492560388,18.24375196,10.71949917
17525,3/14/2020,0.936,8.026823576,1.609437912,3.492560388,18.24375196,10.71949917
17526,3/15/2020,0.936,8.24143969,2.079441542,3.492560388,18.24375196,10.71949917
17527,3/16/2020,0.936,8.484256691,2.48490665,3.740760076,18.24375196,10.71949917
17528,3/17/2020,0.936,8.701512751000001,2.564949357,3.740760076,18.24375196,10.71949917
17529,3/18/2020,0.936,8.875706445,2.564949357,3.957187557,18.24375196,10.71949917
17530,3/19/2020,0.936,9.011645501,2.564949357,4.008968211,18.24375196,10.71949917
17531,3/20/2020,0.936,9.556621487,3.761200116,4.058199116,18.24375196,10.71949917
17532,3/21/2020,0.936,9.808462332,3.80666249,4.220389668999999,18.24375196,10.71949917
17533,3/22/2020,0.936,9.974085801,4.204692618999999,4.34185547,18.24375196,10.71949917
17534,3/23/2020,0.936,10.11755,4.543294782,4.34185547,18.24375196,10.71949917
17535,3/24/2020,0.936,10.28233486,4.836281907,4.34185547,18.24375196,10.71949917
17536,3/25/2020,0.936,10.35945564,5.0039463060000005,4.34185547,18.24375196,10.71949917
17537,3/26/2020,0.936,10.50528669,5.288267031,4.34185547,18.24375196,10.71949917
17538,3/27/2020,0.936,10.65225864,5.533389489,4.34185547,18.24375196,10.71949917
17539,3/28/2020,0.936,10.79100837,5.783825182,4.34185547,18.24375196,10.71949917
17540,3/29/2020,0.936,10.86946329,5.963579343999999,4.34185547,18.24375196,10.71949917
17541,3/30/2020,0.936,10.956021,6.120297419,4.34185547,18.24375196,10.71949917
17542,3/31/2020,0.936,11.03348545,6.368187186,4.34185547,18.24375196,10.71949917
17543,4/1/2020,0.936,11.11789572,6.595780513999999,4.34185547,18.24375196,10.71949917
17544,4/2/2020,0.936,11.20533996,6.770789424,4.34185547,18.24375196,10.71949917
17545,4/3/2020,0.936,11.28597468,6.924612396000001,4.34185547,18.24375196,10.71949917
17546,4/4/2020,0.936,11.35951784,7.054449657999999,4.34185547,18.24375196,10.71949917
17547,4/5/2020,0.936,11.42643032,7.201916317999999,4.34185547,18.24375196,10.71949917
17548,4/6/2020,0.936,11.46573951,7.268223021,4.34185547,18.24375196,10.71949917
17549,4/7/2020,0.936,11.50514528,7.382124366,4.34185547,18.24375196,10.71949917
17550,4/8/2020,0.936,11.54469541,7.528869257,4.34185547,18.24375196,10.71949917
17551,4/9/2020,0.936,11.59175513,7.653020413999999,4.34185547,18.24375196,10.71949917
17552,4/10/2020,0.936,11.63977836,7.771910256,4.34185547,18.24375196,10.71949917
17553,4/11/2020,0.936,11.67553739,7.841492924,4.34185547,18.24375196,10.71949917
17554,4/12/2020,0.936,11.69923074,7.890956716,4.34185547,18.24375196,10.71949917
17555,4/13/2020,0.936,11.72006971,7.93701749,4.34185547,18.24375196,10.71949917
17556,4/14/2020,0.936,11.73685271,7.995980475,4.34185547,18.24375196,10.71949917
17557,4/15/2020,0.936,11.75653025,8.087640288,4.34185547,18.24375196,10.71949917
17558,4/16/2020,0.936,11.77874529,8.180040723,4.34185547,18.24375196,10.71949917
17559,4/17/2020,0.936,11.80432562,8.260492857000001,4.34185547,18.24375196,10.71949917
17560,4/18/2020,0.936,11.83093546,8.321178307,4.34185547,18.24375196,10.71949917
17561,4/19/2020,0.936,11.84866172,8.364973978,4.34185547,18.24375196,10.71949917
17562,4/20/2020,0.936,11.86126981,8.390268498,4.34185547,18.24375196,10.71949917
17563,4/21/2020,0.936,11.87379062,8.433376705,4.34185547,18.24375196,10.71949917
17564,4/22/2020,0.936,11.88926381,8.49269556,4.34185547,18.24375196,10.71949917
17565,4/23/2020,0.936,11.90527832,8.535818656,4.34185547,18.24375196,10.71949917
17566,4/24/2020,0.936,11.92094065,8.579416535,4.34185547,18.24375196,10.71949917
17567,4/25/2020,0.936,11.93451323,8.612503371,4.34185547,18.24375196,10.71949917
17568,4/26/2020,0.936,11.9458436,8.637639344,4.34185547,18.24375196,10.71949917
17569,4/27/2020,0.936,11.95242478,8.656955134,4.34185547,18.24375196,10.71949917
17570,4/28/2020,0.936,11.95976921,8.684908596,4.34185547,18.24375196,10.71949917
17571,4/29/2020,0.936,11.96807557,8.718500048,4.34185547,18.24375196,10.71949917
17572,4/30/2020,0.936,11.97740763,8.746398334,4.34185547,18.24375196,10.71949917
17573,5/1/2020,0.936,11.98765541,8.776630098,4.34185547,18.24375196,10.71949917
17574,5/2/2020,0.936,11.9935166,8.791029857,4.34185547,18.24375196,10.71949917
17575,5/3/2020,0.936,11.99840867,8.802221746,4.323602715,18.24375196,10.71949917
17576,5/4/2020,0.936,12.00257852,8.808668062,4.273327218,18.24375196,10.71949917
17577,5/5/2020,0.936,12.00676768,8.829226355,4.273327218,18.24375196,10.71949917
17578,5/6/2020,0.936,12.01307632,8.853093836000001,4.192680463,18.24375196,10.71949917
17579,5/7/2020,0.936,12.02029111,8.870522545,4.164336934,18.24375196,10.71949917
17580,5/8/2020,0.936,12.02754389,8.890961212999999,4.164336934,18.24375196,10.71949917
17581,5/9/2020,0.936,12.03499365,8.905037291000001,4.164336934,18.24375196,10.71949917
17582,5/10/2020,0.936,12.0389431,8.908559375,4.164336934,18.24375196,10.71949917
17583,5/11/2020,0.936,12.04105059,8.911529942,4.164336934,18.24375196,10.71949917
17584,5/12/2020,0.936,12.0465375,8.927048648,4.164336934,18.24375196,10.71949917
17585,5/13/2020,0.936,12.05120671,8.940367233,4.164336934,18.24375196,10.71949917
17586,5/14/2020,0.936,12.05663833,8.951958169,4.164336934,18.24375196,10.71949917
17587,5/15/2020,0.936,12.061925099999998,8.964951212,4.164336934,18.24375196,10.71949917
17588,5/16/2020,0.936,12.06549937,8.972210078,4.120174738999999,18.24375196,10.71949917
17589,5/17/2020,0.936,12.06884873,8.976388622,4.120174738999999,18.24375196,10.71949917
17590,5/18/2020,0.936,12.07080832,8.979038633,4.120174738999999,18.24375196,10.71949917
17591,5/19/2020,0.936,12.07374053,8.988071437999999,4.089666973,18.24375196,10.71949917
17592,5/20/2020,0.936,12.07827905,8.99838401,4.089666973,18.24375196,10.71949917
17593,5/21/2020,0.936,12.0825029,9.00540504,4.089666973,18.24375196,10.71949917
17594,5/22/2020,0.936,12.08510203,9.008713664,4.089666973,18.24375196,10.71949917
17595,5/23/2020,0.936,12.08869578,9.013838752,4.089666973,18.24375196,10.71949917
17596,5/24/2020,0.936,12.09111624,9.017604777,4.089666973,18.24375196,10.71949917
17597,5/25/2020,0.936,12.09273596,9.018816604,4.089666973,18.24375196,10.71949917
17598,5/26/2020,0.936,12.09515226,9.024251729,4.089666973,18.24375196,10.71949917
17599,5/27/2020,0.936,12.09717254,9.02989705,4.089666973,18.24375196,10.71949917
17600,5/28/2020,0.936,12.09913867,9.037295652,4.089666973,18.24375196,10.71949917
17601,5/29/2020,0.936,12.10325334,9.04192172,4.089666973,18.24375196,10.71949917
17602,5/30/2020,0.936,12.1073346,9.046526487,4.089666973,18.24375196,10.71949917
17603,5/31/2020,0.936,12.10891175,9.047821442,4.089666973,18.24375196,10.71949917
17604,6/1/2020,0.936,12.11074497,9.049114723,4.089666973,18.24375196,10.71949917
17605,6/2/2020,0.936,12.1119158,9.050406334,4.089666973,18.24375196,10.71949917
17606,6/3/2020,0.936,12.11379287,9.053803514,4.089666973,18.24375196,10.71949917
17607,6/4/2020,0.936,12.11595098,9.057305736,4.089666973,18.24375196,10.71949917
17608,6/5/2020,0.936,12.11872121,9.061027969,4.089666973,18.24375196,10.71949917
17609,6/6/2020,0.936,12.1209395,9.064852065,4.089666973,18.24375196,10.71949917
17610,6/7/2020,0.936,12.1225769,9.067393363,4.089666973,18.24375196,10.71949917
17611,6/8/2020,0.936,12.1237394,9.068085324,4.089666973,18.24375196,10.71949917
17612,6/9/2020,0.936,12.12563778,9.072341874,4.089666973,18.24375196,10.71949917
17613,6/10/2020,0.936,12.12735947,9.074406095,4.089666973,18.24375196,10.71949917
17614,6/11/2020,0.936,12.13035723,9.077380245,4.089666973,18.24375196,10.71949917
17615,6/12/2020,0.936,12.13174773,9.078293591,4.089666973,18.24375196,10.71949917
17616,6/13/2020,0.936,12.13362023,9.080345575,4.089666973,18.24375196,10.71949917
17617,6/14/2020,0.936,12.13494714,9.081028635,4.089666973,18.24375196,10.71949917
17618,6/15/2020,0.936,12.13597738,9.08148375,4.089666973,18.24375196,10.71949917
